Date,ImpliedVol1Y,Spot,Forward1Y
18/12/2007,8.85,113.4,109.514
17/12/2007,9.025,112.95,109.0336
14/12/2007,9.1,113.28,109.3335
13/12/2007,9.125,112.22,108.399
12/12/2007,9.1,112.24,108.518
11/12/2007,9.1,110.66,106.9961
10/12/2007,8.9,111.71,107.9205
07/12/2007,8.95,111.69,107.9595
06/12/2007,8.95,111.32,107.6553
05/12/2007,9,110.9,107.2795
04/12/2007,9.15,109.87,106.3135
03/12/2007,8.9,110.47,106.89
30/11/2007,9,111.24,107.6563
29/11/2007,9.3,109.94,106.3525
28/11/2007,9.575,110.03,106.3875
27/11/2007,9.85,108.97,105.396
26/11/2007,10.1,107.41,103.9973
23/11/2007,10.175,108.29,104.705
22/11/2007,10.05,108.44,104.866
21/11/2007,10,108.42,104.865
20/11/2007,9.5514,109.98,106.215
19/11/2007,9.5,109.77,106.0395
16/11/2007,9.6994,111.09,107.2862
15/11/2007,9.425,110.31,106.5503
14/11/2007,9.2233,111.33,107.514
13/11/2007,9.8,110.9,107.0561
12/11/2007,10.6766,109.41,105.7422
09/11/2007,9.35,110.69,106.932
08/11/2007,9.15,112.6,108.714
07/11/2007,8.95,112.63,108.657
06/11/2007,8.15,114.73,110.588
05/11/2007,8.15,114.55,110.4535
02/11/2007,7.975,114.86,110.812
01/11/2007,7.85,114.67,110.607
31/10/2007,7.885,115.44,111.2305
30/10/2007,8.025,114.64,110.529
29/10/2007,8.125,114.66,110.6135
26/10/2007,8.15,114.19,110.1684
25/10/2007,8.2358,114.18,110.1347
24/10/2007,8.2147,114.27,110.2239
23/10/2007,8.175,114.78,110.644
22/10/2007,8.575,114.55,110.4044
19/10/2007,8.05,114.52,110.4482
18/10/2007,8.2358,115.63,111.4213
17/10/2007,7.75,116.68,112.3536
16/10/2007,7.7656,116.92,112.5059
15/10/2007,7.35,117.4,112.9449
12/10/2007,7.275,117.61,113.1464
11/10/2007,7.2,117.28,112.8969
10/10/2007,7.3,117.25,112.7455
09/10/2007,7.375,117.14,112.598
08/10/2007,7.55,117.42,112.9222
05/10/2007,7.725,116.97,112.5048
04/10/2007,8.05,116.46,112.1315
03/10/2007,8.1,116.75,112.3773
02/10/2007,8.25,115.75,111.4504
01/10/2007,8.2,115.74,111.4683
28/09/2007,8.15,114.81,110.6017
27/09/2007,8.175,115.63,111.436
26/09/2007,8.35,115.56,111.3145
25/09/2007,8.375,114.78,110.4915
24/09/2007,8.25,114.87,110.606
21/09/2007,8.3,115.5,111.252
20/09/2007,8.3,114.76,110.479
19/09/2007,8.1,116.1,111.868
18/09/2007,8.7,116.08,111.795
17/09/2007,8.825,115.12,110.631
14/09/2007,8.65,115.37,110.906
13/09/2007,8.575,115.09,110.5815
12/09/2007,9,114.26,109.753
11/09/2007,9.25,114.27,109.736
10/09/2007,9.825,113.72,109.3365
07/09/2007,9.35,113.38,109.013
06/09/2007,9.375,115.38,110.7675
05/09/2007,9.3,115.28,110.6935
04/09/2007,9.25,116.33,111.613
03/09/2007,9.05,115.97,111.303
31/08/2007,9.1,115.77,111.1196
30/08/2007,9.1,115.86,111.268
29/08/2007,9.35,116.18,111.579
28/08/2007,9,114.27,109.891
27/08/2007,8.625,115.86,111.3505
24/08/2007,8.9,116.45,111.8305
23/08/2007,8.85,116.2,111.6545
22/08/2007,9.05,115.34,110.908
21/08/2007,10.1,114.44,110.1015
20/08/2007,9.6,114.88,110.5135
17/08/2007,10.45,114.36,109.982
16/08/2007,11.3729,113.89,109.403
15/08/2007,9.2004,116.61,111.966
14/08/2007,8.5504,117.58,112.8255
13/08/2007,8.475,118.25,113.4438
10/08/2007,8.6,118.4,113.602
09/08/2007,8.2504,118.16,113.427
08/08/2007,7.925,119.73,114.808
07/08/2007,8.1,118.84,113.987
06/08/2007,8.1504,118.88,114.068
03/08/2007,8.0004,118.06,113.3255
02/08/2007,7.95,119.21,114.352
01/08/2007,8.0004,118.96,114.04
31/07/2007,7.7504,118.62,113.7717
30/07/2007,7.8004,119.06,114.1561
27/07/2007,7.775,118.63,113.799
26/07/2007,7.6,118.68,113.781
25/07/2007,7.425,120.5,115.4265
24/07/2007,7.325,120.26,115.1815
23/07/2007,7.25,121.1,115.9835
20/07/2007,7.25,121.28,116.188
19/07/2007,7.05,122.01,116.8545
18/07/2007,7.25,121.95,116.755
17/07/2007,7.3,122.34,117.114
16/07/2007,7.275,121.9,116.7245
13/07/2007,7.15,121.93,116.7315
12/07/2007,7.1,122.42,117.1923
11/07/2007,7.25,122.49,117.2443
10/07/2007,6.925,121.74,116.5658
09/07/2007,6.925,123.41,118.1405
06/07/2007,6.9,123.34,117.9626
05/07/2007,7,122.95,117.68
04/07/2007,7.1,122.7,117.452
03/07/2007,7.15,122.47,117.249
02/07/2007,7.1,122.42,117.1815
29/06/2007,6.95,123.17,117.9172
28/06/2007,7.2,123.18,117.9115
27/06/2007,7.2,122.84,117.588
26/06/2007,7.025,123.26,117.992
25/06/2007,6.875,123.67,118.409
22/06/2007,6.925,123.89,118.6005
21/06/2007,6.875,123.72,118.4016
20/06/2007,6.85,123.57,118.2336
19/06/2007,6.875,123.36,118.0395
18/06/2007,6.925,123.68,118.3366
15/06/2007,6.9,123.44,118.0925
14/06/2007,6.9,122.92,117.459
13/06/2007,6.875,122.72,117.3995
12/06/2007,6.75,121.7,116.4045
11/06/2007,6.875,121.73,116.4845
08/06/2007,6.9,121.73,116.484
07/06/2007,6.75,120.98,115.761
06/06/2007,6.75,121.09,115.856
05/06/2007,6.6004,121.39,116.0982
04/06/2007,6.65,121.78,116.4898
01/06/2007,6.725,122.1,116.801
31/05/2007,6.8,121.73,116.4708
30/05/2007,6.8,121.66,116.408
29/05/2007,6.825,121.66,116.432
28/05/2007,6.8,121.72,116.4715
25/05/2007,6.85,121.79,116.545
24/05/2007,6.7504,121.4,116.1555
23/05/2007,6.7,121.66,116.3701
22/05/2007,6.7004,121.56,116.2538
21/05/2007,6.675,121.47,116.219
18/05/2007,6.75,121.12,115.866
17/05/2007,6.6,121.31,116.076
16/05/2007,6.625,120.83,115.6325
15/05/2007,6.65,120.28,115.0975
14/05/2007,6.775,120.35,115.19
11/05/2007,6.775,120.2,115.046
10/05/2007,6.725,119.9,114.775
09/05/2007,6.85,120.09,114.909
08/05/2007,6.85,120.04,114.8635
07/05/2007,6.875,120.1,114.942
04/05/2007,7,120.19,115.0175
03/05/2007,6.975,120.45,115.2525
02/05/2007,6.95,120.16,115.0075
01/05/2007,7.0504,119.87,114.743
30/04/2007,7.075,119.53,114.4362
27/04/2007,6.975,119.63,114.4955
26/04/2007,7.125,119.57,114.436
25/04/2007,7.125,118.75,113.647
24/04/2007,7.175,118.59,113.538
23/04/2007,7.2,118.65,113.5975
20/04/2007,7.175,118.69,113.606
19/04/2007,7.35,118.48,113.403
18/04/2007,7.275,118.69,113.593
17/04/2007,7.125,118.91,113.7684
16/04/2007,7.075,119.74,114.337
13/04/2007,7.125,119.27,114.0414
12/04/2007,7.2,119.16,113.9583
11/04/2007,7.2004,119.39,114.167
10/04/2007,7.225,119.06,113.8485
09/04/2007,7.2,119.33,114.108
06/04/2007,7.225,119.26,114.047
05/04/2007,7.3,118.73,113.6137
04/04/2007,7.3004,118.73,113.622
03/04/2007,7.325,118.96,113.8085
02/04/2007,7.425,117.86,112.8115
30/03/2007,7.35,117.83,112.789
29/03/2007,7.4,118.07,113.017
28/03/2007,7.3,116.86,111.8675
27/03/2007,7.125,117.81,112.758
26/03/2007,7.125,118.14,113.101
23/03/2007,7.2,118.12,113.0671
22/03/2007,7.3,118.13,113.0953
21/03/2007,7.3504,117.55,112.559
20/03/2007,7.35,117.29,112.2479
19/03/2007,7.575,117.53,112.473
16/03/2007,7.575,116.75,111.7473
15/03/2007,7.4,117.57,112.575
14/03/2007,7.5254,117.09,112.1003
13/03/2007,7.525,116.28,111.3572
12/03/2007,7.1804,117.74,112.6845
09/03/2007,7.1,118.34,113.2398
08/03/2007,7.325,117.18,112.2184
07/03/2007,7.45,116.06,111.1667
06/03/2007,7.5,116.6,111.6295
05/03/2007,7.85,115.53,110.631
02/03/2007,7.35,116.8,111.8895
01/03/2007,7.55,117.62,112.6205
28/02/2007,7.325,118.56,113.4639
27/02/2007,7.3004,117.94,112.8695
26/02/2007,6.775,120.66,115.3565
23/02/2007,6.65,121.08,115.755
22/02/2007,6.55,121.58,116.1973
21/02/2007,6.85,120.94,115.565
20/02/2007,6.975,120.03,114.723
19/02/2007,7.075,119.56,114.2487
16/02/2007,7.15,119.43,114.1175
15/02/2007,7.1,119.27,113.9516
14/02/2007,7.05,120.8,115.3104
13/02/2007,6.875,121.17,115.672
12/02/2007,6.9,121.94,116.3962
09/02/2007,6.95,121.71,116.1872
08/02/2007,7.075,121.03,115.561
07/02/2007,7.175,120.68,115.1992
06/02/2007,7.25,120.1,114.6864
05/02/2007,7.25,120.34,114.892
02/02/2007,7.2,121.14,115.6527
01/02/2007,7.2504,120.82,115.3327
31/01/2007,7.2,120.7,115.1795
30/01/2007,7.075,121.63,116.0655
29/01/2007,7.075,121.74,116.1728
26/01/2007,6.975,121.54,115.998
25/01/2007,7.05,121.26,115.7227
24/01/2007,6.8,121.19,115.6645
23/01/2007,6.75,121.64,116.099
22/01/2007,6.775,121.66,116.144
19/01/2007,6.725,121.24,115.753
18/01/2007,6.775,121.22,115.7797
17/01/2007,6.85,120.67,115.2175
16/01/2007,6.85,120.66,115.289
15/01/2007,6.875,120.43,115.1107
12/01/2007,6.85,120.33,115.0228
11/01/2007,6.775,120.5,115.1742
10/01/2007,6.775,119.63,114.339
09/01/2007,6.8,119.38,114.1492
08/01/2007,6.95,118.79,113.61
05/01/2007,6.92,118.63,113.491
04/01/2007,6.9254,119.05,113.9327
03/01/2007,6.85,119.39,114.1637
02/01/2007,6.9,118.85,113.6158
01/01/2007,6.9,119.04,113.785
29/12/2006,6.9,119.06,113.7992
28/12/2006,6.85,118.93,113.6977
27/12/2006,6.875,118.87,113.654
26/12/2006,6.8505,119.15,113.8863
25/12/2006,6.875,118.76,113.5413
22/12/2006,6.875,118.87,113.6462
21/12/2006,6.875,118.34,113.1752
20/12/2006,6.85,118.47,113.206
19/12/2006,6.925,118.12,112.9303
18/12/2006,6.95,118.15,113.0157
15/12/2006,6.9,118.18,113.0225
14/12/2006,7.075,117.84,112.6515
13/12/2006,7.2,117.59,112.43
12/12/2006,7.225,116.79,111.7462
11/12/2006,7.425,117,111.9333
08/12/2006,7.575,116.33,111.317
07/12/2006,7.675,115.27,110.3975
06/12/2006,7.75,115.26,110.361
05/12/2006,7.725,114.89,110.0545
04/12/2006,7.7,115.28,110.4195
01/12/2006,7.55,115.45,110.551
30/11/2006,7.475,115.81,110.829
29/11/2006,7.525,116.41,111.33
28/11/2006,7.5,116.16,111.1028
27/11/2006,7.55,116.08,111.0192
24/11/2006,7.575,115.9,110.8112
23/11/2006,7.15,116.3,111.19
22/11/2006,7.15,116.74,111.6175
21/11/2006,7.125,117.92,112.6975
20/11/2006,7.25,118.05,112.7725
17/11/2006,7.175,117.76,112.5683
16/11/2006,7.325,118.22,112.964
15/11/2006,7.375,118.02,112.7538
14/11/2006,7.375,117.63,112.456
13/11/2006,7.35,118.17,112.8773
10/11/2006,7.4,117.63,112.3988
09/11/2006,7.3,117.93,112.665
08/11/2006,7.4,117.84,112.5465
07/11/2006,7.4005,117.7,112.4362
06/11/2006,7.35,118.31,112.981
03/11/2006,7.475,118.01,112.676
02/11/2006,7.55,117.14,111.9495
01/11/2006,7.575,117.04,111.8723
31/10/2006,7.575,116.98,111.7705
30/10/2006,7.575,117.49,112.1933
27/10/2006,7.45,117.61,112.3105
26/10/2006,7.6,118.4,113.0505
25/10/2006,7.6125,119.13,113.692
24/10/2006,7.725,119.38,113.9295
23/10/2006,7.725,119.35,113.9265
20/10/2006,7.8,118.75,113.3775
19/10/2006,7.825,118.17,112.8313
18/10/2006,7.925,118.91,113.5145
17/10/2006,7.9,118.75,113.3585
16/10/2006,7.8,119.04,113.6273
13/10/2006,7.8,119.63,114.1745
12/10/2006,7.8,119.37,113.9125
11/10/2006,7.76,119.79,114.2757
10/10/2006,7.75,119.72,114.2513
09/10/2006,7.75,119.11,113.7258
06/10/2006,7.65,119.02,113.638
05/10/2006,7.6505,117.7,112.4262
04/10/2006,7.55,117.9,112.5918
03/10/2006,7.55,117.92,112.6103
02/10/2006,7.6,117.65,112.3685
29/09/2006,7.65,118.18,112.8193
28/09/2006,7.6,117.81,112.4827
27/09/2006,7.65,117.5,112.1862
26/09/2006,7.85,117.11,111.7722
25/09/2006,8.05,116.61,111.3187
22/09/2006,8.05,116.56,111.2538
21/09/2006,8.1,116.37,110.978
20/09/2006,8.1,117.46,111.9758
19/09/2006,8.175,117.76,112.3325
18/09/2006,8.15,117.95,112.4538
15/09/2006,8.225,117.56,112.082
14/09/2006,8.2,117.59,112.1285
13/09/2006,8.225,117.68,112.1988
12/09/2006,8.25,117.95,112.4912
11/09/2006,8.325,117.69,112.2142
08/09/2006,8.325,116.94,111.5478
07/09/2006,8.4,116.43,111.0765
06/09/2006,8.425,116.65,111.2507
05/09/2006,8.4,116.09,110.762
04/09/2006,8.4,116.09,110.7298
01/09/2006,8.325,117.09,111.6895
31/08/2006,8.4,117.4,111.9392
30/08/2006,8.4,117.16,111.6395
29/08/2006,8.35,116.68,111.199
28/08/2006,8.375,117.22,111.7063
25/08/2006,8.375,117.29,111.8067
24/08/2006,8.4,116.54,111.1557
23/08/2006,8.375,116.41,110.9987
22/08/2006,8.45,116.53,111.1342
21/08/2006,8.5,115.86,110.512
18/08/2006,8.5,115.79,110.4563
17/08/2006,8.525,115.98,110.6143
16/08/2006,8.5,115.87,110.5115
15/08/2006,8.475,116.1,110.6937
14/08/2006,8.475,116.71,111.2217
11/08/2006,8.45,116.31,110.876
10/08/2006,8.525,115.26,109.915
09/08/2006,8.525,115.33,109.956
08/08/2006,8.6005,115.31,109.9563
07/08/2006,8.625,115.14,109.7585
04/08/2006,8.65,114.44,109.1267
03/08/2006,8.6754,115.01,109.5867
02/08/2006,8.7005,114.67,109.271
01/08/2006,8.6505,114.57,109.2107
31/07/2006,8.7005,114.68,109.319
28/07/2006,8.6754,114.65,109.2738
27/07/2006,8.6,115.78,110.2875
26/07/2006,8.55,116.27,110.7207
25/07/2006,8.55,117.24,111.6247
24/07/2006,8.55,116.68,111.1055
21/07/2006,8.55,116.17,110.6152
20/07/2006,8.525,117.05,111.4405
19/07/2006,8.575,116.88,111.2275
18/07/2006,8.55,117.32,111.6036
17/07/2006,8.55,117.24,111.5938
14/07/2006,8.55,116.11,110.5247
13/07/2006,8.7,115.4,109.86
12/07/2006,8.65,115.52,109.9085
11/07/2006,8.8,114.26,108.7562
10/07/2006,8.825,114.34,108.8483
07/07/2006,8.75,114.02,108.5383
06/07/2006,8.85,115.13,109.5478
05/07/2006,8.7,115.74,110.0727
04/07/2006,8.825,114.82,109.2695
03/07/2006,8.825,114.68,109.142
30/06/2006,8.825,114.44,108.9135
29/06/2006,8.85,115.17,109.5618
28/06/2006,8.675,116.47,110.7375
27/06/2006,8.725,116.3,110.5745
26/06/2006,8.725,116.27,110.5305
23/06/2006,8.7,116.54,110.7682
22/06/2006,8.775,116.12,110.4078
21/06/2006,8.7,114.9,109.2615
20/06/2006,8.725,114.97,109.3737
19/06/2006,8.675,115.54,109.8822
16/06/2006,8.7,115.2,109.559
15/06/2006,8.825,114.75,109.1413
14/06/2006,8.825,115.05,109.405
13/06/2006,8.75,115.43,109.8903
12/06/2006,8.85,114.38,108.9325
09/06/2006,8.875,113.98,108.5468
08/06/2006,8.875,114.23,108.7715
07/06/2006,8.925,113.58,108.2223
06/06/2006,9.15,113.33,108.0447
05/06/2006,9.375,112.24,107.012
02/06/2006,9.5,111.74,106.606
01/06/2006,9.5,112.71,107.4352
31/05/2006,9.7,112.64,107.3175
30/05/2006,9.7,112.17,106.9445
29/05/2006,9.7,112.47,107.2675
26/05/2006,9.7005,112.67,107.4713
25/05/2006,9.85,111.78,106.59
24/05/2006,9.85,112.95,107.6318
23/05/2006,9.85,111.99,106.7265
22/05/2006,9.8,111.57,106.3108
19/05/2006,9.725,111.69,106.4413
18/05/2006,9.95,110.82,105.648
17/05/2006,9.95,110.96,105.748
16/05/2006,10,109.75,104.6428
15/05/2006,10.05,110.49,105.341
12/05/2006,9.95,110.03,104.893
11/05/2006,9.55,110.72,105.5557
10/05/2006,9.75,110.5,105.3337
09/05/2006,9.575,111.04,105.818
08/05/2006,9.4,111.64,106.3242
05/05/2006,9.25,112.58,107.2225
04/05/2006,9.075,113.66,108.2107
03/05/2006,9.1,113.59,108.162
02/05/2006,9.05,113.35,107.962
01/05/2006,9.2,113.36,107.954
28/04/2006,9.05,113.83,108.4743
27/04/2006,9.05,114.11,108.7237
26/04/2006,8.9,114.73,109.2402
25/04/2006,8.95,114.82,109.3428
24/04/2006,8.95,114.65,109.2117
21/04/2006,8.7,116.59,111.0499
20/04/2006,8.65,117.55,111.981
19/04/2006,8.65,117.27,111.7083
18/04/2006,8.575,117.13,111.623
17/04/2006,8.7,117.81,112.203
14/04/2006,8.6,118.69,113.0188
13/04/2006,8.6,118.56,112.8915
12/04/2006,8.6,118.57,112.8897
11/04/2006,8.6,118.28,112.6803
10/04/2006,8.6,118.35,112.7425
07/04/2006,8.7,118.3,112.6953
06/04/2006,8.775,117.75,112.221
05/04/2006,8.8,117.42,111.8637
04/04/2006,8.8,117.54,111.9895
03/04/2006,8.75,117.69,112.1325
31/03/2006,8.75,117.78,112.2523
30/03/2006,8.75,117.33,111.8187
29/03/2006,8.725,117.82,112.312
28/03/2006,8.75,117.95,112.415
27/03/2006,8.75,116.74,111.3108
24/03/2006,8.65,117.46,112.0242
23/03/2006,8.7,117.86,112.3323
22/03/2006,8.725,117.02,111.5293
21/03/2006,8.7,117.27,111.7955
20/03/2006,8.775,116.39,111.0163
17/03/2006,8.8,115.92,110.558
16/03/2006,8.725,116.82,111.4248
15/03/2006,8.65,117.38,111.8798
14/03/2006,8.65,117.61,112.1385
13/03/2006,8.65,118.73,113.114
10/03/2006,8.6,119.01,113.3702
09/03/2006,8.7,118.21,112.6117
08/03/2006,8.7,117.86,112.274
07/03/2006,8.65,117.87,112.3098
06/03/2006,8.75,117.58,112.0433
03/03/2006,8.75,116.38,110.9122
02/03/2006,8.8,115.88,110.449
01/03/2006,8.75,116.1,110.6325
28/02/2006,8.725,115.77,110.3702
27/02/2006,8.75,116.12,110.6555
24/02/2006,8.7,116.9,111.395
23/02/2006,8.65,117.14,111.5993
22/02/2006,8.55,118.54,112.9228
21/02/2006,8.575,118.71,113.1045
20/02/2006,8.6,118.26,112.705
17/02/2006,8.55,118.06,112.5173
16/02/2006,8.6,117.59,112.0665
15/02/2006,8.6,117.88,112.306
14/02/2006,8.6,117.4,111.8767
13/02/2006,8.6,117.78,112.2415
10/02/2006,8.6,117.86,112.3138
09/02/2006,8.5,118.84,113.2465
08/02/2006,8.525,118.53,112.9055
07/02/2006,8.55,117.95,112.4313
06/02/2006,8.5,119.04,113.446
03/02/2006,8.45,118.95,113.39
02/02/2006,8.45,118.56,113.035
01/02/2006,8.425,118.03,112.4965
31/01/2006,8.475,117.2,111.787
30/01/2006,8.45,117.61,112.1852
27/01/2006,8.5,117.33,111.9252
26/01/2006,8.5,116.44,111.09
25/01/2006,8.55,115.85,110.5003
24/01/2006,8.55,114.69,109.468
23/01/2006,8.6,114.42,109.2343
20/01/2006,8.5,115.29,110.0768
19/01/2006,8.55,115.41,110.171
18/01/2006,8.6,115.24,110.0102
17/01/2006,8.5,115.48,110.259
16/01/2006,8.6009,114.97,109.777
13/01/2006,8.625,114.18,109.0242
12/01/2006,8.65,114.37,109.1748
11/01/2006,8.6,114.15,108.9075
10/01/2006,8.55,114.34,109.1445
09/01/2006,8.5,114.48,109.3268
06/01/2006,8.475,114.44,109.2842
05/01/2006,8.4,115.93,110.7223
04/01/2006,8.4,116.1,110.8583
03/01/2006,8.35,116.17,110.9435
02/01/2006,8.25,117.88,112.5205
30/12/2005,8.3,117.75,112.4005
29/12/2005,8.3,117.86,112.5222
28/12/2005,8.3,117.92,112.612
27/12/2005,8.25,117.44,112.146
26/12/2005,8.35,116.32,111.06
23/12/2005,8.3,116.26,111.0015
22/12/2005,8.3,116.65,111.345
21/12/2005,8.285,117.4,112.0293
20/12/2005,8.3,117.25,111.9128
19/12/2005,8.4,116.15,110.8808
16/12/2005,8.45,115.68,110.4548
15/12/2005,8.45,116.22,110.9443
14/12/2005,8.4,117.39,112.0515
13/12/2005,8.25,119.96,114.511
12/12/2005,8.25,119.78,114.3035
09/12/2005,8.2,120.66,115.1605
08/12/2005,8.15,120.33,114.8857
07/12/2005,8.25,121.04,115.4955
06/12/2005,8.3,120.89,115.4025
05/12/2005,8.2,120.82,115.271
02/12/2005,8.3,120.59,115.0827
01/12/2005,8.185,120.64,115.1093
30/11/2005,8.15,119.81,114.3298
29/11/2005,8.2,119.67,114.261
28/11/2005,8.25,118.83,113.5143
25/11/2005,8.2,119.63,114.2793
24/11/2005,8.2,118.93,113.607
23/11/2005,8.2,118.74,113.3925
22/11/2005,8.175,118.74,113.423
21/11/2005,8.25,119.04,113.6352
18/11/2005,8.21,119.11,113.719
17/11/2005,8.25,118.83,113.4895
16/11/2005,8.25,119.19,113.7968
15/11/2005,8.26,118.91,113.5018
14/11/2005,8.25,118.79,113.387
11/11/2005,8.235,118.02,112.6895
10/11/2005,8.3,118.21,112.8887
09/11/2005,8.3,117.52,112.1945
08/11/2005,8.3,117.3,112.0443
07/11/2005,8.3,117.68,112.3948
04/11/2005,8.3,118.34,113.0155
03/11/2005,8.25,117.23,111.9427
02/11/2005,8.3,116.88,111.6513
01/11/2005,8.2,116.74,111.5135
31/10/2005,8.2,116.4,111.2495
28/10/2005,8.25,115.67,110.554
27/10/2005,8.25,115.44,110.3627
26/10/2005,8.2,115.86,110.737
25/10/2005,8.2,115.04,110.0052
24/10/2005,8.25,115.45,110.4555
21/10/2005,8.25,115.91,110.9447
20/10/2005,8.225,115.31,110.3545
19/10/2005,8.25,115.44,110.4515
18/10/2005,8.25,115.71,110.7375
17/10/2005,8.25,114.93,109.9808
14/10/2005,8.25,114.09,109.1773
13/10/2005,8.35,114.51,109.603
12/10/2005,8.25,114.39,109.4495
11/10/2005,8.2,114.57,109.6708
10/10/2005,8.2,114.11,109.253
07/10/2005,8.18,113.82,108.9775
06/10/2005,8.25,113.3,108.468
05/10/2005,8.2,114.01,109.1332
04/10/2005,8.275,114.25,109.3805
03/10/2005,8.225,114.13,109.2637
30/09/2005,8.2,113.51,108.7045
29/09/2005,8.2,113.01,108.276
28/09/2005,8.2,113.11,108.4212
27/09/2005,8.25,113.29,108.5947
26/09/2005,8.2,112.18,107.5505
23/09/2005,8.2,112.5,107.8968
22/09/2005,8.1,111.72,107.204
21/09/2005,8.15,111.3,106.8125
20/09/2005,8.15,111.97,107.426
19/09/2005,8.25,111.54,107.0782
16/09/2005,8.3,111.35,106.8518
15/09/2005,8.2,110.64,106.2525
14/09/2005,8.225,110.38,105.9815
13/09/2005,8.3,110.65,106.2797
12/09/2005,8.275,110.35,105.9705
09/09/2005,8.25,109.68,105.352
08/09/2005,8.16,110.52,106.14
07/09/2005,8.3,110.1,105.728
06/09/2005,8.3,109.68,105.4153
05/09/2005,8.4,109.16,104.9865
02/09/2005,8.3,109.82,105.5918
01/09/2005,8.3,109.82,105.6423
31/08/2005,8.25,110.61,106.2525
30/08/2005,8.25,111.25,106.7868
29/08/2005,8.3,110.63,106.0922
26/08/2005,8.25,110.2,105.683
25/08/2005,8.2,110.05,105.5885
24/08/2005,8.2,110.22,105.7525
23/08/2005,8.175,109.88,105.4402
22/08/2005,8.2,109.79,105.337
19/08/2005,8.175,110.46,105.9717
18/08/2005,8.2,110.53,106.0583
17/08/2005,8.2,109.93,105.4287
16/08/2005,8.23,109.53,105.1005
15/08/2005,8.2,109.24,104.7828
12/08/2005,8.2,109.38,104.944
11/08/2005,8.2,109.7,105.2458
10/08/2005,8.15,110.66,106.1115
09/08/2005,8.1,111.9,107.3213
08/08/2005,8.15,112.19,107.557
05/08/2005,8.15,111.93,107.354
04/08/2005,8.2,111.24,106.741
03/08/2005,8.2,111.08,106.5792
02/08/2005,8.2,111.47,106.968
01/08/2005,8.15,112.24,107.705
29/07/2005,8.15,112.5,107.9668
28/07/2005,8.15,112.12,107.649
27/07/2005,8.15,112.47,107.9573
26/07/2005,8.1,112.53,108.0738
25/07/2005,8.15,111.49,107.072
22/07/2005,8.2,111.34,106.95
21/07/2005,8.3,110.26,105.8892
20/07/2005,8.2,112.9,108.4427
19/07/2005,8.2,112.69,108.2848
18/07/2005,8.1,111.98,107.5922
15/07/2005,8.2,112.16,107.7765
14/07/2005,8.15,112.37,107.9948
13/07/2005,8.2,111.87,107.4877
12/07/2005,8.25,110.8,106.504
11/07/2005,8.2,111.81,107.497
08/07/2005,8.175,112.23,107.9268
07/07/2005,8.25,112.08,107.8252
06/07/2005,8.15,112.18,107.866
05/07/2005,8.15,111.73,107.4477
04/07/2005,8.2,111.64,107.358
01/07/2005,8.05,111.78,107.5208
30/06/2005,8.1,110.92,106.7807
29/06/2005,8.1,110.43,106.2978
28/06/2005,8,110.03,105.9457
27/06/2005,8.1,109.26,105.254
24/06/2005,8.15,109.05,105.0642
23/06/2005,8.175,108.92,104.9145
22/06/2005,8.15,108.87,104.8673
21/06/2005,8.3,108.17,104.1615
20/06/2005,8.3,109.26,105.2035
17/06/2005,8.2,108.58,104.5527
16/06/2005,8.25,108.91,104.8875
15/06/2005,8.25,109.2,105.1318
14/06/2005,8.25,109.48,105.4435
13/06/2005,8.3,109.57,105.5257
10/06/2005,8.3,108.67,104.6608
09/06/2005,8.35,107.44,103.5455
08/06/2005,8.3,107.29,103.406
07/06/2005,8.4,106.61,102.8087
06/06/2005,8.4,106.94,103.109
03/06/2005,8.325,107.7,103.8487
02/06/2005,8.35,108.3,104.45
01/06/2005,8.35,108.76,104.8982
31/05/2005,8.45,108.57,104.668
30/05/2005,8.45,108,104.0755
27/05/2005,8.45,107.92,103.9993
26/05/2005,8.45,107.97,104.0625
25/05/2005,8.45,107.72,103.807
24/05/2005,8.5,107.64,103.7705
23/05/2005,8.5,107.65,103.7678
20/05/2005,8.55,108.16,104.2335
19/05/2005,8.55,107.64,103.7578
18/05/2005,8.7,106.98,103.1395
17/05/2005,8.6,107.53,103.6775
16/05/2005,8.65,106.73,102.91
13/05/2005,8.55,107.32,103.4815
12/05/2005,8.65,106.78,102.932
11/05/2005,8.65,105.76,101.9135
10/05/2005,8.66,105.56,101.7483
09/05/2005,8.75,105.63,101.7698
06/05/2005,8.85,105.06,101.2355
05/05/2005,8.9,104.46,100.7917
04/05/2005,8.825,104.56,100.8418
03/05/2005,8.75,105.09,101.3227
02/05/2005,8.8,105.04,101.281
29/04/2005,8.9,104.75,100.9805
28/04/2005,8.6,106.12,102.3658
27/04/2005,8.7,105.87,102.1005
26/04/2005,8.75,106.02,102.2235
25/04/2005,8.8,105.67,101.901
22/04/2005,8.8,106.01,102.2477
21/04/2005,8.65,106.96,103.154
20/04/2005,8.7,106.88,103.1655
19/04/2005,8.75,106.73,103.0515
18/04/2005,8.75,107.5,103.7345
15/04/2005,8.65,107.8,104.036
14/04/2005,8.65,108.18,104.374
13/04/2005,8.7,107.35,103.485
12/04/2005,8.675,107.77,103.868
11/04/2005,8.625,107.87,103.9542
08/04/2005,8.65,108.24,104.3092
07/04/2005,8.6,108.63,104.6975
06/04/2005,8.6,108.69,104.7585
05/04/2005,8.575,108.17,104.2497
04/04/2005,8.65,108.31,104.389
01/04/2005,8.8,107.56,103.6817
31/03/2005,8.85,107.15,103.249
